3000,0.5523091423185674,0.765315739868049,0.9038642789820923
3000,0.6390197926484449,0.8133836003770029,0.9029217719132894
3000,0.005770816158285243,0.03287304204451773,0.2760717230008244
3000,0.005770816158285243,0.03287304204451773,0.2760717230008244
3000,0.24412613355317395,0.40333882934872217,0.49381698268755153
10000,0.3202662721893491,0.5780325443786982,0.7862426035502958
10000,0.4182692307692308,0.6009615384615384,0.7396449704142012
10000,0.4367603550295858,0.6420118343195266,0.7851331360946746
1700,0.54182156133829,0.6849442379182156,0.7946096654275093
1700,0.5223048327137546,0.7397769516728625,0.8754646840148699
3000,0.5399673735725938,0.7536704730831973,0.8433931484502447
5000,0.5741935483870968,0.7650537634408602,0.8801075268817204
5000,0.5344086021505376,0.7338709677419355,0.8731182795698925
1200,0.7142857142857143,0.923469387755102,0.9846938775510204
5000,0.7764039155074703,0.9232354456465739,0.9773312725399279
5000,0.8240597630087584,0.9415249871200412,0.9853168469860897
